date,tvl
2022-11-20 00:00:00,4268561643
2022-11-21 00:00:00,4086536281
2022-11-22 00:00:00,4070975064
2022-11-23 00:00:00,3771167332
2022-11-24 00:00:00,3815788257
2022-11-25 00:00:00,3637351409
2022-11-26 00:00:00,3680292071
2022-11-27 00:00:00,3686289846
2022-11-28 00:00:00,3704240748
2022-11-29 00:00:00,3642423296
2022-11-30 00:00:00,3854147934
2022-12-01 00:00:00,3858291226
2022-12-02 00:00:00,3894532227
2022-12-03 00:00:00,3921489067
2022-12-04 00:00:00,3849201418
2022-12-05 00:00:00,3932651833
2022-12-06 00:00:00,3846193170
2022-12-07 00:00:00,3829992372
2022-12-08 00:00:00,3765423003
2022-12-09 00:00:00,3833645593
2022-12-10 00:00:00,3818990496
2022-12-11 00:00:00,3820138958
2022-12-12 00:00:00,3777301585
2022-12-13 00:00:00,3809384228
2022-12-14 00:00:00,3915064655
2022-12-15 00:00:00,3888922085
2022-12-16 00:00:00,3816344670
2022-12-17 00:00:00,3636606100
2022-12-18 00:00:00,3659585663
2022-12-19 00:00:00,3670116170
2022-12-20 00:00:00,3615547508
2022-12-21 00:00:00,3708986086
2022-12-22 00:00:00,3742126906
2022-12-23 00:00:00,3756306797
2022-12-24 00:00:00,3747205982
2022-12-25 00:00:00,3758293332
2022-12-26 00:00:00,3748029247
2022-12-27 00:00:00,3760026621
2022-12-28 00:00:00,3730569613
2022-12-29 00:00:00,3694973541
2022-12-30 00:00:00,3709149479
2022-12-31 00:00:00,3702232387
2023-01-01 00:00:00,3683458675
2023-01-02 00:00:00,3696521422
2023-01-03 00:00:00,3731497539
2023-01-04 00:00:00,3726974480
2023-01-05 00:00:00,3789373825
2023-01-06 00:00:00,3792325099
2023-01-07 00:00:00,3784358812
2023-01-08 00:00:00,3895129734
2023-01-09 00:00:00,3948243341
2023-01-10 00:00:00,4020607213
2023-01-11 00:00:00,4060080443
2023-01-12 00:00:00,4213921124
2023-01-13 00:00:00,4224859985
2023-01-14 00:00:00,4549174624
2023-01-15 00:00:00,4479428034
2023-01-16 00:00:00,4545896636
2023-01-17 00:00:00,4557440824
2023-01-18 00:00:00,4517449526
2023-01-19 00:00:00,4363424308
2023-01-20 00:00:00,4431485385
2023-01-21 00:00:00,4740878533
2023-01-22 00:00:00,4673541687
2023-01-23 00:00:00,4670558272
2023-01-24 00:00:00,4682742730
2023-01-25 00:00:00,4530944519
2023-01-26 00:00:00,4641286427
2023-01-27 00:00:00,4609139515
2023-01-28 00:00:00,4612827080
2023-01-29 00:00:00,4607322927
2023-01-30 00:00:00,4713085960
2023-01-31 00:00:00,4531707156
2023-02-01 00:00:00,4579025046
2023-02-02 00:00:00,4790903064
2023-02-03 00:00:00,4693794453
2023-02-04 00:00:00,4740858814
2023-02-05 00:00:00,4711793576
2023-02-06 00:00:00,4638156019
2023-02-07 00:00:00,4631803041
2023-02-08 00:00:00,4764650898
2023-02-09 00:00:00,4665571690
2023-02-10 00:00:00,4433974705
2023-02-11 00:00:00,4342405778
2023-02-12 00:00:00,4437062419
2023-02-13 00:00:00,4394827518
2023-02-14 00:00:00,4476413203
2023-02-15 00:00:00,4571631171
2023-02-16 00:00:00,4938542445
2023-02-17 00:00:00,4836862759
2023-02-18 00:00:00,5032031471
2023-02-19 00:00:00,5027934216
2023-02-20 00:00:00,4971453370
2023-02-21 00:00:00,4985000477
2023-02-22 00:00:00,4864987674
