date,tvl
2024-03-18 00:00:00,1721852152
2024-03-19 00:00:00,1722409842
2024-03-20 00:00:00,1557143402
2024-03-21 00:00:00,1684208597
2024-03-22 00:00:00,1655451649
2024-03-23 00:00:00,1597475385
2024-03-24 00:00:00,1619294922
2024-03-25 00:00:00,1667760046
2024-03-26 00:00:00,1721113278
2024-03-27 00:00:00,1782216065
2024-03-28 00:00:00,1711768399
2024-03-29 00:00:00,1767166030
2024-03-30 00:00:00,1737001550
2024-03-31 00:00:00,1714909249
2024-04-01 00:00:00,1769740981
2024-04-02 00:00:00,1728261910
2024-04-03 00:00:00,1666119093
2024-04-04 00:00:00,1669194226
2024-04-05 00:00:00,1687121153
2024-04-06 00:00:00,1679024727
2024-04-07 00:00:00,1703906166
2024-04-08 00:00:00,1731500314
2024-04-09 00:00:00,1802722029
2024-04-10 00:00:00,1699908278
2024-04-11 00:00:00,1697549922
2024-04-12 00:00:00,1705692811
2024-04-13 00:00:00,1580127114
2024-04-14 00:00:00,1448636945
2024-04-15 00:00:00,1493001178
2024-04-16 00:00:00,1454452036
2024-04-17 00:00:00,1476022967
2024-04-18 00:00:00,1443327546
2024-04-19 00:00:00,1490896661
2024-04-20 00:00:00,1451420523
2024-04-21 00:00:00,1477848123
2024-04-22 00:00:00,1480987248
2024-04-23 00:00:00,1521368423
2024-04-24 00:00:00,1511208479
2024-04-25 00:00:00,1480633778
2024-04-26 00:00:00,1489755977
2024-04-27 00:00:00,1475919995
2024-04-28 00:00:00,1490810584
2024-04-29 00:00:00,1503131594
2024-04-30 00:00:00,1463347281
2024-05-01 00:00:00,1411165396
2024-05-02 00:00:00,1333763229
2024-05-03 00:00:00,1425259809
2024-05-04 00:00:00,1496728765
2024-05-05 00:00:00,1498117966
2024-05-06 00:00:00,1490052524
2024-05-07 00:00:00,1478519782
2024-05-08 00:00:00,1427470479
2024-05-09 00:00:00,1395359224
2024-05-10 00:00:00,1429617254
2024-05-11 00:00:00,1379937070
2024-05-12 00:00:00,1399274311
2024-05-13 00:00:00,1406494390
2024-05-14 00:00:00,1367254092
2024-05-15 00:00:00,1340368857
2024-05-16 00:00:00,1384536637
2024-05-17 00:00:00,1362645166
2024-05-18 00:00:00,1414203316
2024-05-19 00:00:00,1417299603
2024-05-20 00:00:00,1395835750
2024-05-21 00:00:00,1552486559
2024-05-22 00:00:00,1583872264
2024-05-23 00:00:00,1582115268
2024-05-24 00:00:00,1570138330
2024-05-25 00:00:00,1573999734
2024-05-26 00:00:00,1584943651
2024-05-27 00:00:00,1606113613
2024-05-28 00:00:00,1622764162
2024-05-29 00:00:00,1595444592
2024-05-30 00:00:00,1573497694
2024-05-31 00:00:00,1554706361
2024-06-01 00:00:00,1552143993
2024-06-02 00:00:00,1560349931
2024-06-03 00:00:00,1551774678
2024-06-04 00:00:00,1560903120
2024-06-05 00:00:00,1592068236
2024-06-06 00:00:00,1565787667
2024-06-07 00:00:00,1560219757
2024-06-08 00:00:00,1516876376
2024-06-09 00:00:00,1516839036
2024-06-10 00:00:00,1529324877
2024-06-11 00:00:00,1527885581
2024-06-12 00:00:00,1454615688
2024-06-13 00:00:00,1493866686
2024-06-14 00:00:00,1452752824
2024-06-15 00:00:00,1451784014
2024-06-16 00:00:00,1477854226
2024-06-17 00:00:00,1489678861
2024-06-18 00:00:00,1494792487
2024-06-19 00:00:00,1468238689
2024-06-20 00:00:00,1483540983
2024-06-21 00:00:00,1467687772
2024-06-22 00:00:00,1462336927
2024-06-23 00:00:00,1460915408
2024-06-24 00:00:00,1446068929
2024-06-25 00:00:00,1382999057
2024-06-26 00:00:00,1418303741
2024-06-27 00:00:00,1404420091
2024-06-28 00:00:00,1428118985
2024-06-29 00:00:00,1381554798
2024-06-30 00:00:00,1400272485
2024-07-01 00:00:00,1413052675
2024-07-02 00:00:00,1450351066
2024-07-03 00:00:00,1433667453
2024-07-04 00:00:00,1413452619
2024-07-05 00:00:00,1379464092
2024-07-06 00:00:00,1333529453
2024-07-07 00:00:00,1376374574
2024-07-08 00:00:00,1340018310
2024-07-09 00:00:00,1373273169
2024-07-10 00:00:00,1374085969
2024-07-11 00:00:00,1380263828
2024-07-12 00:00:00,1387975785
2024-07-13 00:00:00,1398435594
2024-07-14 00:00:00,1433782340
2024-07-15 00:00:00,1492339503
2024-07-16 00:00:00,1529134579
2024-07-17 00:00:00,1549525710
2024-07-18 00:00:00,1550381659
2024-07-19 00:00:00,1584049737
2024-07-20 00:00:00,1641097985
2024-07-21 00:00:00,1581078239
2024-07-22 00:00:00,1598235244
2024-07-23 00:00:00,1567246169
2024-07-24 00:00:00,1563632019
2024-07-25 00:00:00,1544122949
2024-07-26 00:00:00,1515026576
2024-07-27 00:00:00,1553886403
2024-07-28 00:00:00,1563852216
2024-07-29 00:00:00,1505027070
2024-07-30 00:00:00,1420858122
2024-07-31 00:00:00,1400834497
2024-08-01 00:00:00,1384809177
2024-08-02 00:00:00,1376380106
2024-08-03 00:00:00,1314473234
2024-08-04 00:00:00,1290687165
2024-08-05 00:00:00,1247966537
2024-08-06 00:00:00,1124081992
2024-08-07 00:00:00,1196946843
2024-08-08 00:00:00,1177585625
2024-08-09 00:00:00,1272091174
2024-08-10 00:00:00,1254141980
2024-08-11 00:00:00,1246613452
2024-08-12 00:00:00,1221857310
2024-08-13 00:00:00,1253650849
2024-08-14 00:00:00,1278215454
2024-08-15 00:00:00,1266909203
2024-08-16 00:00:00,1243252954
2024-08-17 00:00:00,1261776270
2024-08-18 00:00:00,1254289226
2024-08-19 00:00:00,1264511129
2024-08-20 00:00:00,1262438259
2024-08-21 00:00:00,1265285847
2024-08-22 00:00:00,1313337320
2024-08-23 00:00:00,1304057703
2024-08-24 00:00:00,1387148266
2024-08-25 00:00:00,1384660542
2024-08-26 00:00:00,1398378185
2024-08-27 00:00:00,1376646915
2024-08-28 00:00:00,1305718682
2024-08-29 00:00:00,1332973313
2024-08-30 00:00:00,1346311788
2024-08-31 00:00:00,1348963301
2024-09-01 00:00:00,1344059822
2024-09-02 00:00:00,1310087186
2024-09-03 00:00:00,1403947477
2024-09-04 00:00:00,1360193906
2024-09-05 00:00:00,1358099789
2024-09-06 00:00:00,1323997548
2024-09-07 00:00:00,1269776435
2024-09-08 00:00:00,1296125565
2024-09-09 00:00:00,1309260396
2024-09-10 00:00:00,1361754165
2024-09-11 00:00:00,1359411605
2024-09-12 00:00:00,1349446702
2024-09-13 00:00:00,1363756758
2024-09-14 00:00:00,1401366095
2024-09-15 00:00:00,1367405696
2024-09-16 00:00:00,1343040550
2024-09-17 00:00:00,1308459844
2024-09-18 00:00:00,1350225321
2024-09-19 00:00:00,1335591900
2024-09-20 00:00:00,1386754326
2024-09-21 00:00:00,1421263979
2024-09-22 00:00:00,1420447228
2024-09-23 00:00:00,1410730504
2024-09-24 00:00:00,1443669058
2024-09-25 00:00:00,1457415380
2024-09-26 00:00:00,1401469287
2024-09-27 00:00:00,1433180065
2024-09-28 00:00:00,1443855887
2024-09-29 00:00:00,1432320093
2024-09-30 00:00:00,1420799619
2024-10-01 00:00:00,1389546921
2024-10-02 00:00:00,1321705459
2024-10-03 00:00:00,1306576913
2024-10-04 00:00:00,1302079494
2024-10-05 00:00:00,1334920932
2024-10-06 00:00:00,1336590204
2024-10-07 00:00:00,1334059902
2024-10-08 00:00:00,1357219426
2024-10-09 00:00:00,1351875290
2024-10-10 00:00:00,1312713971
2024-10-11 00:00:00,1316225681
2024-10-12 00:00:00,1373156419
2024-10-13 00:00:00,1381246120
2024-10-14 00:00:00,1374016835
2024-10-15 00:00:00,1444285693
2024-10-16 00:00:00,1422877516
2024-10-17 00:00:00,1444665299
2024-10-18 00:00:00,1431673577
2024-10-19 00:00:00,1449347654
2024-10-20 00:00:00,1450849071
2024-10-21 00:00:00,1477699162
2024-10-22 00:00:00,1430585402
2024-10-23 00:00:00,1436766599
2024-10-24 00:00:00,1397656531
2024-10-25 00:00:00,1443737517
2024-10-26 00:00:00,1416340406
2024-10-27 00:00:00,1424715246
2024-10-28 00:00:00,1443077050
2024-10-29 00:00:00,1507344400
2024-10-30 00:00:00,1540712729
2024-10-31 00:00:00,1538155527
2024-11-01 00:00:00,1457642507
2024-11-02 00:00:00,1473231132
2024-11-03 00:00:00,1468413374
2024-11-04 00:00:00,1532003541
2024-11-05 00:00:00,1472351386
2024-11-06 00:00:00,1500292316
2024-11-07 00:00:00,1670232602
2024-11-08 00:00:00,1712611352
2024-11-09 00:00:00,1670336614
2024-11-10 00:00:00,1706125496
2024-11-11 00:00:00,1739642843
2024-11-12 00:00:00,1819638600
2024-11-13 00:00:00,1790409093
2024-11-14 00:00:00,1771239275
2024-11-15 00:00:00,1733787701
2024-11-16 00:00:00,1780434351
2024-11-17 00:00:00,1792277055
2024-11-18 00:00:00,1746991139
2024-11-19 00:00:00,1772344690
2024-11-20 00:00:00,1758126073
2024-11-21 00:00:00,1792752950
2024-11-22 00:00:00,1888004602
2024-11-23 00:00:00,2003099659
2024-11-24 00:00:00,2007063994
2024-11-25 00:00:00,2005738565
2024-11-26 00:00:00,1940152746
2024-11-27 00:00:00,1901828659
2024-11-28 00:00:00,2059750117
2024-11-29 00:00:00,2034432338
2024-11-30 00:00:00,2034419242
2024-12-01 00:00:00,2093159904
2024-12-02 00:00:00,2110897133
2024-12-03 00:00:00,2080907783
2024-12-04 00:00:00,2080511459
2024-12-05 00:00:00,2262390097
2024-12-06 00:00:00,2157741408
2024-12-07 00:00:00,2295321673
2024-12-08 00:00:00,2283005756
2024-12-09 00:00:00,2295351818
2024-12-10 00:00:00,2187703571
2024-12-11 00:00:00,2149304267
2024-12-12 00:00:00,2253961876
2024-12-13 00:00:00,2290822278
2024-12-14 00:00:00,2306871162
2024-12-15 00:00:00,2292810401
2024-12-16 00:00:00,2349697580
2024-12-17 00:00:00,2372270979
2024-12-18 00:00:00,2321508113
2024-12-19 00:00:00,2194181411
2024-12-20 00:00:00,2100261076
2024-12-21 00:00:00,2148607386
2024-12-22 00:00:00,2102779816
2024-12-23 00:00:00,2055630212
2024-12-24 00:00:00,2103182182
2024-12-25 00:00:00,2149796754
2024-12-26 00:00:00,2153329005
2024-12-27 00:00:00,2083529350
2024-12-28 00:00:00,2068543916
2024-12-29 00:00:00,2115455711
2024-12-30 00:00:00,2065836861
2024-12-31 00:00:00,2056536361
2025-01-01 00:00:00,2053960731
2025-01-02 00:00:00,2074039259
2025-01-03 00:00:00,2121433936
2025-01-04 00:00:00,2190088640
2025-01-05 00:00:00,2211412023
2025-01-06 00:00:00,2199163490
2025-01-07 00:00:00,2246097536
2025-01-08 00:00:00,2112917190
2025-01-09 00:00:00,2091813425
2025-01-10 00:00:00,2041908853
2025-01-11 00:00:00,2065947530
2025-01-12 00:00:00,2080821705
2025-01-13 00:00:00,2063948566
2025-01-14 00:00:00,2025966046
2025-01-15 00:00:00,2087111298
2025-01-16 00:00:00,2190954758
2025-01-17 00:00:00,2137192163
2025-01-18 00:00:00,2282492018
2025-01-19 00:00:00,2205346913
2025-01-20 00:00:00,2155518586
2025-01-21 00:00:00,2220411447
2025-01-22 00:00:00,2269649458
2025-01-23 00:00:00,2176186451
2025-01-24 00:00:00,2232914702
2025-01-25 00:00:00,2221251413
2025-01-26 00:00:00,2214204573
2025-01-27 00:00:00,2187044609
2025-01-28 00:00:00,2160536744
2025-01-29 00:00:00,2126204583
2025-01-30 00:00:00,2182132701
2025-01-31 00:00:00,2224669145
2025-02-01 00:00:00,2227056353
2025-02-02 00:00:00,2164765193
2025-02-03 00:00:00,2030765964
2025-02-04 00:00:00,2092945107
2025-02-05 00:00:00,1991343032
2025-02-06 00:00:00,1980465051
2025-02-07 00:00:00,1961165918
2025-02-08 00:00:00,1953480143
2025-02-09 00:00:00,1949227768
2025-02-10 00:00:00,1966564606
2025-02-11 00:00:00,2006842447
2025-02-12 00:00:00,2021753518
2025-02-13 00:00:00,2098634130
2025-02-14 00:00:00,2085606629
2025-02-15 00:00:00,2104544623
2025-02-16 00:00:00,2089072598
2025-02-17 00:00:00,2069085002
2025-02-18 00:00:00,2093258245
2025-02-19 00:00:00,2061187377
2025-02-20 00:00:00,2104396653
2025-02-21 00:00:00,2163436876
2025-02-22 00:00:00,2107605208
2025-02-23 00:00:00,2151489634
2025-02-24 00:00:00,2170250094
2025-02-25 00:00:00,2027229843
2025-02-26 00:00:00,1961678207
2025-02-27 00:00:00,1881452826
2025-02-28 00:00:00,1836403444
2025-03-01 00:00:00,1829332122
2025-03-02 00:00:00,1866052522
