date,tvl
2020-02-09 00:00:00,1163733
2020-02-10 00:00:00,1372109
2020-02-11 00:00:00,8936
2020-02-12 00:00:00,38139
2020-02-13 00:00:00,273331
2020-02-14 00:00:00,1213755
2020-02-15 00:00:00,1820510
2020-02-16 00:00:00,2201773
2020-02-17 00:00:00,3759265
2020-02-18 00:00:00,4744228
2020-02-19 00:00:00,4722690
2020-02-20 00:00:00,4878760
2020-02-21 00:00:00,5463582
2020-02-22 00:00:00,5858274
2020-02-23 00:00:00,5858033
2020-02-24 00:00:00,6609923
2020-02-25 00:00:00,6922673
2020-02-26 00:00:00,7070846
2020-02-27 00:00:00,7379504
2020-02-28 00:00:00,6546834
2020-02-29 00:00:00,6220751
2020-03-01 00:00:00,6165412
2020-03-02 00:00:00,7728222
2020-03-03 00:00:00,8017541
2020-03-04 00:00:00,8634720
2020-03-05 00:00:00,8502678
2020-03-06 00:00:00,8719687
2020-03-07 00:00:00,9284550
2020-03-08 00:00:00,9389837
2020-03-09 00:00:00,9428474
2020-03-10 00:00:00,9435472
2020-03-11 00:00:00,9879108
2020-03-12 00:00:00,9685931
2020-03-13 00:00:00,8327827
2020-03-14 00:00:00,8677925
2020-03-15 00:00:00,9219342
2020-03-16 00:00:00,10059294
2020-03-17 00:00:00,9750298
2020-03-18 00:00:00,9845306
2020-03-19 00:00:00,9449456
2020-03-20 00:00:00,9733492
2020-03-21 00:00:00,9733634
2020-03-22 00:00:00,9478976
2020-03-23 00:00:00,8861705
2020-03-24 00:00:00,8907410
2020-03-25 00:00:00,8837491
2020-03-26 00:00:00,8308593
2020-03-27 00:00:00,8336110
2020-03-28 00:00:00,8222028
2020-03-29 00:00:00,8245852
2020-03-30 00:00:00,8230167
2020-03-31 00:00:00,8352047
2020-04-01 00:00:00,8296823
2020-04-02 00:00:00,8256559
2020-04-03 00:00:00,8332824
2020-04-04 00:00:00,8403195
2020-04-05 00:00:00,8425144
2020-04-06 00:00:00,8414112
2020-04-07 00:00:00,8612067
2020-04-08 00:00:00,8773125
2020-04-09 00:00:00,8798742
2020-04-10 00:00:00,9201425
2020-04-11 00:00:00,8842564
2020-04-12 00:00:00,8958124
2020-04-13 00:00:00,9345173
2020-04-14 00:00:00,8712066
2020-04-15 00:00:00,8906671
2020-04-16 00:00:00,7932635
2020-04-17 00:00:00,7815798
2020-04-18 00:00:00,7870971
2020-04-19 00:00:00,7998600
2020-04-20 00:00:00,6914533
2020-04-21 00:00:00,6365744
2020-04-22 00:00:00,6268488
2020-04-23 00:00:00,7734405
2020-04-24 00:00:00,10812138
2020-04-25 00:00:00,11405445
2020-04-26 00:00:00,12002871
2020-04-27 00:00:00,12209819
2020-04-28 00:00:00,12344466
2020-04-29 00:00:00,12409473
2020-04-30 00:00:00,12697303
2020-05-01 00:00:00,12553192
2020-05-02 00:00:00,12615378
2020-05-03 00:00:00,12786795
2020-05-04 00:00:00,12955746
2020-05-05 00:00:00,12878031
2020-05-06 00:00:00,13031401
2020-05-07 00:00:00,13939214
2020-05-08 00:00:00,14400117
2020-05-09 00:00:00,14297036
2020-05-10 00:00:00,14378242
2020-05-11 00:00:00,13965069
2020-05-12 00:00:00,14308016
2020-05-13 00:00:00,14363007
2020-05-14 00:00:00,14373353
2020-05-15 00:00:00,15380944
2020-05-16 00:00:00,15379380
2020-05-17 00:00:00,15595507
2020-05-18 00:00:00,15652181
2020-05-19 00:00:00,15527071
2020-05-20 00:00:00,15682537
2020-05-21 00:00:00,15813509
2020-05-22 00:00:00,15705677
2020-05-23 00:00:00,15816506
2020-05-24 00:00:00,15339331
2020-05-25 00:00:00,15091233
2020-05-26 00:00:00,15109405
2020-05-27 00:00:00,15091761
2020-05-28 00:00:00,15108738
2020-05-29 00:00:00,15084472
2020-05-30 00:00:00,15163289
2020-05-31 00:00:00,15328991
2020-06-01 00:00:00,15319069
2020-06-02 00:00:00,15512141
2020-06-03 00:00:00,15146809
2020-06-04 00:00:00,15069162
2020-06-05 00:00:00,15139177
2020-06-06 00:00:00,15163362
2020-06-07 00:00:00,15312759
2020-06-08 00:00:00,15355030
2020-06-09 00:00:00,15433570
2020-06-10 00:00:00,15496889
2020-06-11 00:00:00,16380139
2020-06-12 00:00:00,16682313
2020-06-13 00:00:00,17014578
2020-06-14 00:00:00,17246158
2020-06-15 00:00:00,17183677
2020-06-16 00:00:00,16842637
2020-06-17 00:00:00,16282542
2020-06-18 00:00:00,16228128
2020-06-19 00:00:00,17699445
2020-06-20 00:00:00,20709987
2020-06-21 00:00:00,33528559
2020-06-22 00:00:00,36070920
2020-06-23 00:00:00,36301201
2020-06-24 00:00:00,37549857
2020-06-25 00:00:00,43399952
2020-06-26 00:00:00,46545535
2020-06-27 00:00:00,48450667
2020-06-28 00:00:00,50989736
2020-06-29 00:00:00,50659646
2020-06-30 00:00:00,51160758
2020-07-01 00:00:00,50517255
2020-07-02 00:00:00,52028684
2020-07-03 00:00:00,52583727
2020-07-04 00:00:00,56825075
2020-07-05 00:00:00,58388016
2020-07-06 00:00:00,59171555
2020-07-07 00:00:00,61294035
2020-07-08 00:00:00,61899813
2020-07-09 00:00:00,69866695
2020-07-10 00:00:00,71888836
2020-07-11 00:00:00,72429385
2020-07-12 00:00:00,72625443
2020-07-13 00:00:00,76453893
2020-07-14 00:00:00,76198020
2020-07-15 00:00:00,77813809
2020-07-16 00:00:00,79130622
2020-07-17 00:00:00,78125418
2020-07-18 00:00:00,80716609
2020-07-19 00:00:00,115479812
2020-07-20 00:00:00,187627170
2020-07-21 00:00:00,279570477
2020-07-22 00:00:00,304589406
2020-07-23 00:00:00,356160454
2020-07-24 00:00:00,382427110
2020-07-25 00:00:00,351714389
2020-07-26 00:00:00,421351743
2020-07-27 00:00:00,269344181
2020-07-28 00:00:00,213994541
2020-07-29 00:00:00,185553428
2020-07-30 00:00:00,225947236
2020-07-31 00:00:00,272069485
2020-08-01 00:00:00,291201881
2020-08-02 00:00:00,294379688
2020-08-03 00:00:00,314558219
2020-08-04 00:00:00,267627907
2020-08-05 00:00:00,259457534
2020-08-06 00:00:00,262072303
2020-08-07 00:00:00,267784990
2020-08-08 00:00:00,266663292
2020-08-09 00:00:00,259975190
2020-08-10 00:00:00,258524351
2020-08-11 00:00:00,234764595
2020-08-12 00:00:00,211228010
2020-08-13 00:00:00,220434136
2020-08-14 00:00:00,264489558
2020-08-15 00:00:00,825256884
2020-08-16 00:00:00,954646456
2020-08-17 00:00:00,1038136639
2020-08-18 00:00:00,1052295254
2020-08-19 00:00:00,1067324773
2020-08-20 00:00:00,1064177861
2020-08-21 00:00:00,1130757131
2020-08-22 00:00:00,1153990079
2020-08-23 00:00:00,1157105026
2020-08-24 00:00:00,1138863518
2020-08-25 00:00:00,1107352994
2020-08-26 00:00:00,1190333352
2020-08-27 00:00:00,1268358315
2020-08-28 00:00:00,1313606303
2020-08-29 00:00:00,1342216933
2020-08-30 00:00:00,1385686349
2020-08-31 00:00:00,1304475468
2020-09-01 00:00:00,1100345067
2020-09-02 00:00:00,1123816970
2020-09-03 00:00:00,1230750904
2020-09-04 00:00:00,1249931895
2020-09-05 00:00:00,1241678025
2020-09-06 00:00:00,1180629681
2020-09-07 00:00:00,1042601846
2020-09-08 00:00:00,1043253527
2020-09-09 00:00:00,1078220455
2020-09-10 00:00:00,1104983614
2020-09-11 00:00:00,1087582506
2020-09-12 00:00:00,1055234556
2020-09-13 00:00:00,1072627425
2020-09-14 00:00:00,1071111249
2020-09-15 00:00:00,1075766281
2020-09-16 00:00:00,1087656160
2020-09-17 00:00:00,1148460171
2020-09-18 00:00:00,1063827886
2020-09-19 00:00:00,1141915622
2020-09-20 00:00:00,1553240721
2020-09-21 00:00:00,1627078087
2020-09-22 00:00:00,1519384192
2020-09-23 00:00:00,1554863230
2020-09-24 00:00:00,1580005997
2020-09-25 00:00:00,1643315873
2020-09-26 00:00:00,1660304271
2020-09-27 00:00:00,1720013610
2020-09-28 00:00:00,1623229539
2020-09-29 00:00:00,1559326779
2020-09-30 00:00:00,1574349659
2020-10-01 00:00:00,1548216139
