date,tvl
2024-09-14 00:00:00,23983464337
2024-09-15 00:00:00,23650990812
2024-09-16 00:00:00,22973435505
2024-09-17 00:00:00,22394237084
2024-09-18 00:00:00,22966378279
2024-09-19 00:00:00,22977005056
2024-09-20 00:00:00,24024139607
2024-09-21 00:00:00,24885407032
2024-09-22 00:00:00,25039488709
2024-09-23 00:00:00,24806398390
2024-09-24 00:00:00,25931134151
2024-09-25 00:00:00,26059716938
2024-09-26 00:00:00,25272383218
2024-09-27 00:00:00,26028702714
2024-09-28 00:00:00,26491533877
2024-09-29 00:00:00,26225790628
2024-09-30 00:00:00,26122497002
2024-10-01 00:00:00,25647883490
2024-10-02 00:00:00,24283825320
2024-10-03 00:00:00,23274742851
2024-10-04 00:00:00,23058641619
2024-10-05 00:00:00,23804764998
2024-10-06 00:00:00,23715639000
2024-10-07 00:00:00,23897295453
2024-10-08 00:00:00,23956659285
2024-10-09 00:00:00,23890849699
2024-10-10 00:00:00,23130595568
2024-10-11 00:00:00,23172178694
2024-10-12 00:00:00,23864849038
2024-10-13 00:00:00,24175295704
2024-10-14 00:00:00,24092024196
2024-10-15 00:00:00,25625912286
2024-10-16 00:00:00,25339074029
2024-10-17 00:00:00,25630602256
2024-10-18 00:00:00,25460127241
2024-10-19 00:00:00,25830888848
2024-10-20 00:00:00,25837402801
2024-10-21 00:00:00,26721674456
2024-10-22 00:00:00,26097700542
2024-10-23 00:00:00,25743720229
2024-10-24 00:00:00,24469936797
2024-10-25 00:00:00,24843997806
2024-10-26 00:00:00,24266901522
2024-10-27 00:00:00,24256230372
2024-10-28 00:00:00,24531759741
2024-10-29 00:00:00,25074321946
2024-10-30 00:00:00,25697403370
2024-10-31 00:00:00,26066656377
2024-11-01 00:00:00,24604977179
2024-11-02 00:00:00,24580968604
2024-11-03 00:00:00,24306081312
2024-11-04 00:00:00,24040506684
2024-11-05 00:00:00,23364394755
2024-11-06 00:00:00,23709038611
2024-11-07 00:00:00,26695560093
2024-11-08 00:00:00,28244683207
2024-11-09 00:00:00,29048499088
2024-11-10 00:00:00,30649483970
2024-11-11 00:00:00,31311407693
2024-11-12 00:00:00,32779761208
2024-11-13 00:00:00,32174168690
2024-11-14 00:00:00,31340772806
2024-11-15 00:00:00,30073599744
2024-11-16 00:00:00,30380966978
2024-11-17 00:00:00,30826322141
2024-11-18 00:00:00,30122126036
2024-11-19 00:00:00,31032297183
2024-11-20 00:00:00,30515873075
2024-11-21 00:00:00,30115257205
2024-11-22 00:00:00,33045145729
2024-11-23 00:00:00,32637781508
2024-11-24 00:00:00,33404283056
2024-11-25 00:00:00,32891432832
2024-11-26 00:00:00,33300288971
2024-11-27 00:00:00,32625423209
2024-11-28 00:00:00,36008302091
2024-11-29 00:00:00,35270700663
2024-11-30 00:00:00,35345326398
2024-12-01 00:00:00,36656161747
2024-12-02 00:00:00,36693035529
2024-12-03 00:00:00,35723030177
2024-12-04 00:00:00,35724961964
2024-12-05 00:00:00,37877726009
2024-12-06 00:00:00,37590949522
2024-12-07 00:00:00,39296828174
2024-12-08 00:00:00,39389918530
2024-12-09 00:00:00,39485468735
2024-12-10 00:00:00,36553397407
2024-12-11 00:00:00,35921462926
2024-12-12 00:00:00,37893350514
2024-12-13 00:00:00,38111406555
2024-12-14 00:00:00,38383561942
2024-12-15 00:00:00,37936189998
2024-12-16 00:00:00,38185981171
2024-12-17 00:00:00,39145886404
2024-12-18 00:00:00,37926226560
2024-12-19 00:00:00,35849196825
2024-12-20 00:00:00,33538481237
2024-12-21 00:00:00,33933080037
2024-12-22 00:00:00,32424583619
2024-12-23 00:00:00,31930188766
2024-12-24 00:00:00,33368141028
2024-12-25 00:00:00,33973999131
2024-12-26 00:00:00,33775372131
2024-12-27 00:00:00,32131545612
2024-12-28 00:00:00,32105636156
2024-12-29 00:00:00,32902105888
2024-12-30 00:00:00,32449251404
2024-12-31 00:00:00,32519760519
2025-01-01 00:00:00,32205543613
2025-01-02 00:00:00,32448919351
2025-01-03 00:00:00,33281495401
2025-01-04 00:00:00,34862579908
2025-01-05 00:00:00,35310944583
2025-01-06 00:00:00,35195997570
2025-01-07 00:00:00,35553060974
2025-01-08 00:00:00,32636977298
2025-01-09 00:00:00,32079352802
2025-01-10 00:00:00,30977410323
2025-01-11 00:00:00,31467526279
2025-01-12 00:00:00,31648363733
2025-01-13 00:00:00,31165002463
2025-01-14 00:00:00,30120490969
2025-01-15 00:00:00,31079806687
2025-01-16 00:00:00,33036360580
2025-01-17 00:00:00,31794137280
2025-01-18 00:00:00,33480781149
2025-01-19 00:00:00,31545077591
2025-01-20 00:00:00,30853578523
2025-01-21 00:00:00,31507679289
2025-01-22 00:00:00,31883899272
2025-01-23 00:00:00,31060369403
2025-01-24 00:00:00,31962017436
2025-01-25 00:00:00,31634574220
2025-01-26 00:00:00,31919422812
2025-01-27 00:00:00,31229856805
2025-01-28 00:00:00,30247394377
2025-01-29 00:00:00,29346346812
2025-01-30 00:00:00,29826852785
2025-01-31 00:00:00,30867377610
2025-02-01 00:00:00,31354907312
2025-02-02 00:00:00,29627454957
2025-02-03 00:00:00,26681941000
2025-02-04 00:00:00,27138226613
2025-02-05 00:00:00,25926745906
2025-02-06 00:00:00,26419882854
2025-02-07 00:00:00,25427211850
2025-02-08 00:00:00,25078376937
2025-02-09 00:00:00,24927919212
2025-02-10 00:00:00,24981679224
2025-02-11 00:00:00,25048852502
2025-02-12 00:00:00,24500683648
2025-02-13 00:00:00,25690424588
2025-02-14 00:00:00,25201734618
2025-02-15 00:00:00,25570912385
2025-02-16 00:00:00,25325713682
2025-02-17 00:00:00,25049285865
2025-02-18 00:00:00,25630798912
2025-02-19 00:00:00,25152989716
2025-02-20 00:00:00,25571162213
2025-02-21 00:00:00,25848531668
2025-02-22 00:00:00,25084769060
2025-02-23 00:00:00,26044117218
2025-02-24 00:00:00,26661829084
2025-02-25 00:00:00,23571649957
2025-02-26 00:00:00,23391616117
2025-02-27 00:00:00,21896492505
2025-02-28 00:00:00,21637428528
2025-03-01 00:00:00,20925003105
2025-03-02 00:00:00,20898469215
2025-03-03 00:00:00,23624236934
2025-03-04 00:00:00,20290133754
2025-03-05 00:00:00,20306332184
2025-03-06 00:00:00,21252454407
2025-03-07 00:00:00,20044381079
2025-03-08 00:00:00,19971771916
2025-03-09 00:00:00,20590046352
2025-03-10 00:00:00,18994852078
2025-03-11 00:00:00,17550933967
2025-03-12 00:00:00,17956725487
2025-03-13 00:00:00,17855783042
2025-03-14 00:00:00,17457347491
2025-03-15 00:00:00,17913617805
2025-03-16 00:00:00,18107934626
2025-03-17 00:00:00,17694862441
2025-03-18 00:00:00,17940217823
2025-03-19 00:00:00,18035671359
2025-03-20 00:00:00,19225032625
2025-03-21 00:00:00,18599161419
2025-03-22 00:00:00,18368907425
2025-03-23 00:00:00,18497386089
2025-03-24 00:00:00,18790164072
2025-03-25 00:00:00,19561977868
2025-03-26 00:00:00,19320477240
2025-03-27 00:00:00,19009551468
2025-03-28 00:00:00,18735696520
2025-03-29 00:00:00,17876625208
2025-03-30 00:00:00,17117355083
2025-03-31 00:00:00,16901782336
